
77	17	0.75
77	29	0.9
78	1	0.73
78	14	0.75
78	15	0.92
78	16	0.74
78	19	0.87
78	20	0.8
78	21	0.78
78	21	0.78
78	24	0.83
78	25	0.77
78	26	0.94
78	25	0.77
78	28	0.89
78	28	0.89
78	20	0.8
78	21	0.78
78	33	0.88
78	35	0.84
78	36	0.7
78	16	0.74
78	40	0.85
78	41	0.79
78	33	0.88
78	44	0.81
78	40	0.85
78	48	0.86
78	28	0.89
78	15	0.92
78	25	0.77
78	28	0.89
78	28	0.89
78	62	0.98
78	63	0.9
78	44	0.81
78	67	0.93
78	19	0.87
78	25	0.77
78	28	0.89
78	40	0.85
78	48	0.86
78	28	0.89
78	20	0.8
78	77	0.91
79	13	0.84
79	22	0.91
79	58	0.88
79	64	0.97
80	39	0.95
80	49	0.91
80	49	0.91
81	16	0.81
81	28	0.72
81	29	0.74
81	30	0.7
81	43	0.71
81	30	0.7
81	29	0.74
81	29	0.74
81	29	0.74
82	15	0.82
82	16	0.74
82	16	0.74
82	20	0.79
82	21	0.86
82	24	0.77
82	25	0.78
82	26	0.88
82	28	0.93
82	25	0.78
82	30	0.83
82	33	0.84
82	35	0.8
82	16	0.74
82	40	0.72
82	41	0.76
82	21	0.86
82	24	0.77
82	46	0.87
82	16	0.74
82	25	0.78
82	51	0.81
82	40	0.72
82	41	0.76
82	26	0.88
82	16	0.74
82	66	0.75
82	67	0.89
82	24	0.77
82	16	0.74
82	24	0.77
82	21	0.86
82	74	0.85
82	20	0.79
82	24	0.77
82	16	0.74
82	74	0.85
83	14	0.7
83	15	0.96
83	16	0.83
83	19	0.77
83	20	0.79
83	21	0.85
83	23	0.71
83	24	0.86
83	14	0.7
83	26	0.92
83	16	0.83
83	24	0.86
83	29	0.89
83	30	0.84
83	31	0.72
83	33	0.81
83	33	0.81
83	38	0.73
83	33	0.81
83	41	0.76
83	24	0.86
83	44	0.78
83	41	0.76
83	14	0.7
83	33	0.81
83	50	0.88
83	15	0.96
83	54	0.87
83	56	0.75
83	26	0.92
83	56	0.75
83	38	0.73
83	66	0.8
83	29	0.89
83	33	0.81
83	71	0.91
83	19	0.77
83	50	0.88
83	29	0.89
83	15	0.96
83	77	0.74
83	54	0.87
83	44	0.78
84	13	1.0
84	58	0.83
84	64	0.86
84	77	0.7
84	79	0.84
85	15	0.78
85	18	0.71
85	18	0.71
85	20	0.85
85	21	0.79
85	23	0.75
85	24	0.81
85	20	0.85
85	15	0.78
85	27	0.82
85	20	0.85
85	27	0.82
85	24	0.81
85	15	0.78
85	33	0.89
85	35	0.84
85	21	0.79
85	24	0.81
85	41	0.76
85	43	0.91
85	27	0.82
85	46	0.88
85	48	0.72
85	27	0.82
85	23	0.75
85	54	0.74
85	56	0.8
85	21	0.79
85	24	0.81
85	24	0.81
85	67	0.87
85	70	0.86
85	24	0.81
85	33	0.89
85	24	0.81
85	75	0.83
85	76	0.7
85	75	0.83
85	27	0.82
85	82	0.77
85	76	0.7
86	15	0.89
86	16	0.77
86	19	0.73
86	20	0.91
86	21	0.85
86	20	0.91
86	25	0.79
86	20	0.91
86	25	0.79
86	28	0.94
86	21	0.85
86	20	0.91
86	32	0.7
86	33	0.96
86	35	0.92
86	32	0.7
86	37	0.78
86	38	0.84
86	40	0.81
86	41	0.76
86	43	0.93
86	44	0.82
86	45	0.74
86	20	0.91
86	48	0.8
86	50	0.86
86	51	0.9
86	48	0.8
86	40	0.81
86	57	0.87
86	62	0.88
86	63	0.71
86	48	0.8
86	67	0.98
86	45	0.74
86	44	0.82
86	57	0.87
86	72	0.83
86	74	0.95
86	62	0.88
86	72	0.83
86	40	0.81
86	43	0.93
86	62	0.88
86	21	0.85
86	50	0.86
88	64	0.71
88	79	0.7
90	15	0.91
90	16	0.75
90	17	0.7
90	18	0.78
90	19	0.74
90	20	0.87
90	21	0.86
90	24	0.9
90	25	0.81
90	20	0.87
90	18	0.78
90	28	0.89
90	28	0.89
90	21	0.86
90	16	0.75
90	32	0.72
90	33	0.83
90	35	0.85
90	32	0.72
90	35	0.85
90	18	0.78
90	28	0.89
90	44	0.73
90	45	0.79
90	46	0.77
90	16	0.75
90	28	0.89
90	24	0.9
90	25	0.81
90	56	0.76
90	35	0.85
90	18	0.78
90	63	0.71
90	66	0.8
90	15	0.91
90	17	0.7
90	21	0.86
90	72	0.84
90	20	0.87
90	28	0.89
90	76	0.82
90	16	0.75
90	33	0.83
90	72	0.84
90	72	0.84
90	56	0.76
90	21	0.86
91	47	0.77
91	47	0.77
92	14	0.77
92	15	0.83
92	16	0.87
92	18	0.75
92	20	0.73
92	24	0.84
92	25	0.72
92	25	0.72
92	27	0.86
92	15	0.83
92	29	0.78
92	30	0.85
92	14	0.77
92	35	0.79
92	29	0.78
92	38	0.8
92	30	0.85
92	43	0.74
92	24	0.84
92	14	0.77
92	51	0.81
92	24	0.84
92	43	0.74
92	66	0.7
92	29	0.78
92	29	0.78
92	27	0.86
92	51	0.81
92	51	0.81
92	14	0.77
92	66	0.7
92	18	0.75
92	25	0.72
92	86	0.71
92	90	0.76
94	15	0.77
94	17	0.76
94	18	0.78
94	20	0.89
94	21	0.82
94	20	0.89
94	25	0.72
94	26	0.75
94	28	0.79
94	29	0.85
94	30	0.83
94	32	0.7
94	21	0.82
94	35	0.87
94	18	0.78
94	30	0.83
94	15	0.77
94	43	0.92
94	17	0.76
94	21	0.82
94	48	0.73
94	29	0.85
94	26	0.75
94	26	0.75
94	28	0.79
94	57	0.74
94	25	0.72
94	26	0.75
94	35	0.87
94	20	0.89
94	26	0.75
94	21	0.82
94	74	0.8
94	75	0.86
94	32	0.7
94	77	0.81
94	26	0.75
94	83	0.71
94	35	0.87
94	86	0.84
94	74	0.8
95	15	0.85
95	16	0.77
95	20	0.87
95	21	0.78
95	23	0.71
95	20	0.87
95	25	0.84
95	15	0.85
95	27	0.81
95	28	0.91
95	29	0.8
95	20	0.87
95	31	0.72
95	28	0.91
95	35	0.92
95	36	0.73
95	20	0.87
95	40	0.83
95	31	0.72
95	43	0.9
95	15	0.85
95	31	0.72
95	46	0.89
95	23	0.71
95	27	0.81
95	25	0.84
95	54	0.75
95	56	0.79
95	57	0.88
95	20	0.87
95	36	0.73
95	66	0.82
95	67	0.94
95	68	0.74
95	27	0.81
95	46	0.89
95	15	0.85
95	43	0.9
95	66	0.82
95	16	0.77
95	21	0.78
95	46	0.89
95	40	0.83
95	21	0.78
95	35	0.92
95	86	0.95
95	27	0.81
95	92	0.76
95	40	0.83
96	52	0.71
96	55	0.79
96	64	0.81
96	52	0.71
96	73	0.83
96	79	0.73
97	59	0.85
100	15	0.96
100	16	0.83
100	19	0.76
100	20	0.78
100	21	0.84
100	23	0.7
100	24	0.86
100	26	0.92
100	16	0.83
100	24	0.86
100	29	0.88
100	21	0.84
100	31	0.71
100	33	0.82
100	35	0.81
100	38	0.74
100	40	0.8
100	41	0.75
100	43	0.85
100	20	0.78
100	41	0.75
100	23	0.7
100	40	0.8
100	50	0.87
100	15	0.96
100	24	0.86
100	38	0.74
100	26	0.92
100	41	0.75
100	63	0.72
100	40	0.8
100	67	0.89
100	35	0.81
100	71	0.91
100	19	0.76
100	29	0.88
100	29	0.88
100	15	0.96
100	63	0.72
100	24	0.86
100	20	0.78
100	83	1.0
100	24	0.86
100	21	0.84
100	38	0.74
100	23	0.7
100	20	0.78
101	15	0.85
101	16	0.74
101	16	0.74
101	20	0.82
101	21	0.76
101	23	0.7
101	24	0.86
101	20	0.82
101	26	0.84
101	27	0.78
101	28	0.89
101	27	0.78
101	15	0.85
101	31	0.72
101	33	0.87
101	35	0.9
101	23	0.7
101	38	0.79
101	20	0.82
101	33	0.87
101	44	0.83
101	44	0.83
101	27	0.78
101	26	0.84
101	54	0.73
101	16	0.74
101	33	0.87
101	62	0.91
101	27	0.78
101	66	0.81
101	67	0.92
101	38	0.79
101	16	0.74
101	28	0.89
101	66	0.81
101	24	0.86
101	75	0.8
101	21	0.76
101	20	0.82
101	78	0.95
101	66	0.81
101	38	0.79
101	85	0.88
101	67	0.92
101	75	0.8
101	54	0.73
101	38	0.79
101	95	0.96
101	38	0.79
102	14	0.83
102	15	0.9
102	16	0.71
102	18	0.75
102	19	0.82
102	14	0.83
102	21	0.76
102	14	0.83
102	24	0.86
102	25	0.88
102	26	0.85
102	26	0.85
102	15	0.9
102	29	0.78
102	14	0.83
102	25	0.88
102	15	0.9
102	15	0.9
102	38	0.74
102	40	0.91
102	38	0.74
102	24	0.86
102	44	0.8
102	18	0.75
102	29	0.78
102	19	0.82
102	51	0.87
102	51	0.87
102	21	0.76
102	14	0.83
102	26	0.85
102	44	0.8
102	14	0.83
102	40	0.91
102	16	0.71
102	51	0.87
102	51	0.87
102	24	0.86
102	16	0.71
102	76	0.81
102	18	0.75
102	25	0.88
102	76	0.81
102	19	0.82
102	85	0.89
102	24	0.86
102	26	0.85
102	29	0.78
102	29	0.78
102	51	0.87
102	76	0.81
102	24	0.86
104	15	0.71
104	18	0.76
104	20	0.89
104	24	0.85
104	18	0.76
104	28	0.79
104	15	0.71
104	30	0.84
104	33	0.86
104	20	0.89
104	38	0.82
104	38	0.82
104	43	0.8
104	45	0.75
104	46	0.81
104	15	0.71
104	51	0.7
104	18	0.76
104	51	0.7
104	38	0.82
104	70	0.78
104	70	0.78
104	74	0.74
104	75	0.72
104	33	0.86
104	38	0.82
104	74	0.74
104	30	0.84
104	38	0.82
104	18	0.76
104	30	0.84
108	1	0.71
108	14	0.86
108	15	0.72
108	24	0.76
108	25	0.81
108	27	0.74
108	28	0.75
108	30	0.78
108	14	0.86
108	30	0.78
108	27	0.74
108	40	0.83
108	51	0.7
108	51	0.7
108	1	0.71
108	51	0.7
108	27	0.74
108	72	0.77
108	72	0.77
108	51	0.7
108	25	0.81
108	1	0.71
108	51	0.7
108	40	0.83
108	24	0.76
110	103	0.78
112	95	0.72
112	101	0.73
115	14	0.87
115	15	0.88
115	16	0.8
115	18	0.74
115	19	0.72
115	16	0.8
115	21	0.77
115	24	0.89
115	25	0.7
115	16	0.8
115	27	0.85
115	28	0.86
115	14	0.87
115	30	0.9
115	31	0.76
115	32	0.71
115	33	0.82
115	35	0.79
115	36	0.73
115	18	0.74
115	40	0.81
115	19	0.72
115	33	0.82
115	21	0.77
115	18	0.74
115	18	0.74
115	14	0.87
115	15	0.88
115	16	0.8
115	36	0.73
115	27	0.85
115	18	0.74
115	67	0.83
115	18	0.74
115	71	0.84
115	40	0.81
115	16	0.8
115	14	0.87
115	71	0.84
115	25	0.7
115	78	0.75
115	32	0.71
115	19	0.72
115	14	0.87
115	18	0.74
115	86	0.78
115	40	0.81
115	67	0.83
115	25	0.7
115	19	0.72
115	14	0.87
115	32	0.71
115	67	0.83
115	78	0.75
115	40	0.81
121	52	0.75
122	16	0.74
124	32	0.72
126	85	0.7
129	47	0.81
130	97	0.78
131	39	0.95
131	49	0.86
131	60	0.92
131	80	0.91
132	10	0.91
